numeroConta;codigoAgencia;dataTransacao;codigoTransacao;valor
6;200;1651449600;2;354.4
5;300;1599609600;0;735.62
4;200;1589673600;0;836.97
0;300;1646265600;1;515.82
9;200;1594684800;3;465.68
9;100;1617753600;0;463.03
0;300;1587686400;0;747.42
8;100;1622246400;3;191.6
4;100;1651276800;1;214.33
1;100;1655856000;0;247.19
1;100;1593734400;1;716.82
6;200;1608768000;0;547.46
8;200;1636243200;0;631.93
6;300;1655164800;2;883.36
2;200;1590710400;3;395.27
1;200;1657584000;2;51.87
7;100;1625443200;1;47.46
2;100;1630713600;1;614.43
4;100;1648857600;0;992.26
10;200;1638403200;2;904.96
8;200;1604361600;2;391.75
0;100;1655683200;2;517.24
3;100;1624838400;2;102.85
4;100;1627171200;3;190.9
2;200;1585612800;2;462.51
0;100;1642118400;2;670.21
1;300;1640390400;2;109.88
5;300;1588896000;2;757.89
4;100;1626912000;0;298.35
0;200;1624492800;1;12.01
3;100;1656115200;2;990.03
2;300;1660262400;2;376.99
4;300;1624838400;3;617.03
7;100;1640995200;2;76.9
3;200;1642982400;1;776.81
9;300;1608508800;2;305.57
1;300;1651449600;1;897.17
7;100;1638835200;1;589.31
1;200;1649203200;1;583.14
10;200;1633046400;0;735.05
5;300;1604016000;3;740.26
0;300;1580428800;1;83.84
1;300;1660003200;3;729.15
6;200;1614211200;1;934.97
3;300;1626048000;2;246.34
1;200;1579910400;0;794.8
9;200;1648944000;2;295.66
8;200;1596844800;1;438.34
6;100;1597190400;2;525.06
8;300;1614729600;0;136.47
4;300;1613692800;1;191.6
3;200;1592092800;3;998.98
6;300;1632096000;1;867.58
6;200;1645488000;3;210.28
8;300;1650153600;3;71.28
6;300;1602547200;1;449.86
5;200;1589241600;0;473.39
10;200;1592611200;0;948.37
4;300;1607558400;0;952.33
1;300;1644192000;3;315.82
8;100;1607558400;0;204.91
10;300;1592438400;2;331.23
5;100;1615248000;2;804.54
1;100;1596412800;0;705.35
5;100;1640044800;3;991.41
1;200;1648944000;2;568.69
8;300;1611187200;3;187.68
8;100;1635552000;1;685.57
3;100;1607385600;3;749.36
10;200;1599782400;0;580.34
2;200;1642464000;0;529.65
6;300;1606867200;2;478.22
9;300;1636502400;1;516.63
2;100;1604793600;3;884.16
3;100;1596153600;3;268.02
6;200;1660867200;3;951.16
5;200;1627603200;0;967.7
1;200;1662422400;1;775.08
9;200;1585440000;1;815.71
10;300;1633651200;0;441.27
8;100;1653523200;3;527.09
3;100;1657756800;1;875.09
1;300;1626912000;0;493.75
9;200;1642377600;0;249.22
1;300;1616630400;0;267.55
0;200;1616025600;3;372.95
6;100;1630713600;2;144.55
3;100;1613606400;3;594.72
1;300;1602115200;2;923.11
1;300;1651795200;1;267.14
6;100;1583971200;1;168.52
9;300;1663113600;3;742.43
10;100;1655251200;2;872.88
6;100;1596844800;1;413.28
5;100;1629417600;0;125.57
10;300;1663804800;2;783.03
8;100;1614902400;2;606.13
2;200;1593561600;1;379.98
10;300;1614470400;0;193.08
3;200;1584403200;2;937.14
10;300;1607040000;2;356.59
3;200;1654300800;0;546.43
5;200;1580860800;0;721.78
10;100;1614556800;0;35.31
6;200;1595980800;0;802.18
4;300;1592438400;0;650.93
0;100;1619827200;0;16.22
1;100;1639094400;2;945.52
9;100;1613779200;3;335.1
9;100;1644796800;3;630.86
0;300;1589155200;3;468.51
8;200;1580515200;3;801.67
3;300;1632960000;1;393.23
8;300;1641168000;1;414.03
5;300;1612051200;3;211.0
7;100;1604534400;0;65.08
1;200;1658620800;0;281.99
2;300;1627516800;2;632.92
1;200;1643414400;3;64.42
7;200;1653523200;1;754.73
10;300;1625097600;2;973.3
9;300;1612310400;1;414.89
0;300;1632787200;0;990.2
7;200;1610668800;3;458.54
9;200;1578700800;0;226.8
5;200;1659484800;3;447.38
3;100;1605916800;2;983.65
6;300;1640649600;3;4.54
4;100;1610841600;2;270.85
10;300;1592006400;1;823.61
5;100;1636934400;2;484.34
7;100;1596412800;1;257.82
2;300;1645401600;0;329.85
10;200;1578009600;3;757.41
5;200;1621382400;2;246.05
10;200;1598572800;1;233.35
9;100;1581724800;1;719.14
7;100;1591833600;0;79.2
10;300;1601942400;0;639.54
4;100;1600473600;3;724.46
8;300;1602288000;2;303.93
8;300;1655337600;0;466.89
10;200;1613347200;0;202.03
2;300;1620172800;2;7.28
2;200;1634774400;1;661.02
7;200;1601510400;0;741.31
6;200;1592352000;0;975.16
10;100;1605484800;0;804.78
0;200;1590796800;1;530.89
9;200;1605225600;0;854.64
3;300;1662681600;2;445.63
0;200;1626912000;1;771.37
8;200;1627862400;1;887.75
3;100;1651363200;0;450.46
6;100;1612742400;0;984.14
1;200;1652745600;3;704.75
5;200;1579046400;0;711.02
0;200;1595808000;3;815.9
3;100;1600819200;1;276.62
1;300;1651017600;3;821.18
10;100;1611792000;2;740.49
1;300;1643587200;3;629.99
9;300;1612224000;2;951.16
3;300;1587945600;3;385.88
3;200;1615593600;3;999.1
3;300;1634688000;1;433.22
9;100;1612051200;2;612.84
0;200;1622764800;2;488.44
2;200;1624320000;3;951.58
9;100;1596844800;3;304.63
5;300;1651363200;0;771.09
6;200;1631836800;2;458.73
5;300;1614470400;1;477.24
3;300;1642204800;1;659.4
2;300;1611014400;2;967.37
4;300;1663113600;1;178.47
7;200;1633046400;2;346.55
1;200;1660608000;1;845.26
2;300;1623801600;1;291.7
10;300;1636761600;2;432.01
5;200;1638230400;0;84.7
9;200;1643587200;0;937.26
6;200;1648252800;1;126.93
3;200;1598227200;3;846.39
5;100;1659312000;3;858.65
2;200;1663113600;2;937.84
2;300;1623024000;0;577.87
10;200;1586217600;0;513.14
7;100;1595980800;3;434.48
5;300;1603238400;2;984.91
3;200;1645660800;2;287.55
1;300;1658793600;0;90.65
10;200;1623024000;2;715.77
3;100;1606608000;2;933.21
3;300;1592006400;0;823.62
5;100;1655424000;1;758.91
1;200;1634947200;2;518.66
8;300;1614297600;0;243.22
2;100;1637280000;3;314.46
0;300;1608163200;0;21.28
1;300;1633478400;0;487.62
9;200;1621987200;2;885.58
8;100;1639612800;0;899.4
6;100;1620345600;1;40.88
2;100;1614211200;0;160.43
4;200;1617062400;2;637.22
6;300;1610323200;0;826.93
1;300;1605744000;2;972.16
9;200;1660003200;1;328.21
9;300;1599955200;3;549.88
7;100;1600819200;0;632.85
3;200;1623456000;1;207.22
9;100;1588204800;0;694.85
10;200;1615248000;0;470.0
8;200;1593388800;3;113.99
7;200;1660608000;1;754.0
1;100;1629331200;3;819.16
2;100;1637107200;3;371.34
2;300;1599609600;1;509.03
2;300;1662336000;0;867.13
3;300;1639872000;3;189.66
9;300;1590192000;3;958.88
3;300;1609113600;2;53.25
9;300;1633046400;1;748.05
0;200;1619136000;0;824.26
4;300;1610928000;2;614.73
6;100;1590969600;3;548.42
5;300;1625788800;0;693.43
0;200;1651190400;1;257.14
4;300;1585094400;2;204.32
6;100;1636329600;3;365.88
0;300;1637020800;2;638.07
7;300;1609977600;2;851.44
3;100;1654128000;1;843.54
2;100;1627689600;1;736.48
3;100;1626393600;0;64.49
1;200;1596499200;1;440.23
1;300;1603411200;0;915.6
3;300;1631491200;1;858.51
1;300;1597881600;2;6.91
3;100;1619395200;2;731.81
3;200;1646352000;1;113.3
4;200;1661817600;0;140.61
7;100;1614384000;3;225.29
3;200;1660089600;2;682.28
5;100;1621814400;0;577.82
10;200;1591833600;3;255.53
8;200;1590364800;3;97.35
0;100;1621641600;1;689.26
10;200;1587772800;1;649.24
2;300;1594252800;2;723.96
6;300;1609113600;2;458.19
9;300;1584230400;2;171.44
5;300;1644969600;0;609.19
1;200;1611187200;2;289.52
9;100;1639180800;3;719.13
6;300;1625702400;0;437.44
6;100;1658966400;2;120.31
8;300;1644883200;3;570.51
9;100;1590364800;3;816.47
3;300;1648252800;2;664.48
4;200;1663113600;1;180.27
8;200;1620000000;0;76.29
4;100;1592956800;2;49.06
4;300;1625011200;2;910.36
5;300;1630972800;0;543.93
7;200;1637452800;3;417.45
3;300;1636848000;2;931.46
10;200;1615075200;3;568.58
1;200;1630195200;0;896.65
10;300;1620518400;1;209.74
1;300;1663459200;2;392.35
8;300;1610064000;1;207.56
1;100;1610150400;1;666.94
7;100;1592956800;2;179.31
1;100;1635033600;0;424.63
4;300;1579392000;0;377.67
4;100;1600300800;1;123.5
6;100;1638748800;2;45.36
2;200;1632268800;3;52.35
3;100;1659398400;2;34.68
1;100;1582329600;2;184.68
2;300;1595808000;1;322.39
7;200;1652313600;2;718.19
9;300;1629504000;3;560.35
0;100;1620000000;3;403.23
4;200;1617840000;2;540.93
2;200;1589068800;1;990.13
8;300;1661731200;2;369.76
0;100;1621123200;2;543.81
10;100;1643068800;2;659.87
0;300;1620259200;3;774.62
4;300;1594771200;3;182.04
9;100;1614556800;2;952.41
0;200;1638748800;1;998.14
0;300;1647216000;1;965.07
7;300;1609804800;2;32.16
5;100;1611705600;0;727.02
2;200;1632787200;0;14.96
7;100;1624579200;0;581.05
3;300;1586390400;2;362.81
0;100;1617408000;0;887.15
2;200;1584576000;0;67.08
6;100;1640908800;1;858.91
7;200;1582243200;3;899.55
7;100;1582588800;1;871.98
1;100;1607040000;0;827.74
8;300;1581897600;3;96.32
5;200;1661990400;2;894.87
9;300;1618790400;3;928.55
0;200;1648252800;0;125.48
8;300;1606608000;0;476.69
5;200;1630972800;1;129.05
5;300;1654732800;0;628.52
1;200;1656288000;1;640.05
1;300;1661299200;0;768.59
2;200;1620864000;1;229.23
0;200;1649721600;2;24.89
7;100;1594944000;1;357.58
9;200;1612137600;0;291.92
8;200;1639008000;2;191.05
2;200;1592611200;1;529.39
10;100;1597795200;3;782.31
3;200;1645401600;2;101.61
2;300;1623024000;1;484.51
0;200;1597449600;2;661.6
7;100;1609977600;3;900.71
0;200;1644710400;0;978.99
5;100;1615248000;2;993.4
8;100;1589414400;2;899.41
3;300;1620604800;3;885.57
8;100;1654128000;0;198.04
8;200;1661299200;0;915.35
9;300;1582156800;0;411.71
8;100;1608768000;1;732.68
9;300;1634083200;2;550.17
9;100;1606003200;1;819.81
6;300;1599436800;3;891.06
0;100;1640044800;0;227.31
1;200;1632009600;3;597.74
2;200;1654732800;1;515.19
6;100;1647820800;2;820.91
9;100;1643414400;2;942.32
1;300;1590364800;0;908.96
7;200;1599091200;1;264.63
2;100;1653177600;2;283.23
4;100;1638921600;2;248.96
2;300;1625961600;0;478.3
9;300;1657497600;2;95.22
9;100;1616803200;3;681.09
9;300;1605916800;3;529.52
10;300;1610841600;1;818.82
8;100;1590537600;3;372.62
5;300;1580601600;2;265.16
5;100;1653004800;3;689.98
6;200;1651104000;0;263.75
7;100;1599523200;1;428.86
10;100;1578009600;0;436.13
1;200;1652659200;1;77.28
3;200;1635811200;1;108.39
2;100;1593648000;0;151.5
3;200;1625011200;0;667.29
0;100;1645056000;2;562.03
10;100;1626566400;1;13.2
3;200;1647734400;0;913.93
5;100;1612656000;3;85.02
5;200;1618358400;2;133.64
1;300;1586476800;3;17.85
7;200;1600473600;0;176.01
7;300;1651708800;1;897.15
9;100;1649980800;0;890.97
6;300;1595721600;1;769.71
9;100;1636848000;0;723.46
8;300;1585008000;3;657.16
4;300;1619136000;2;43.66
0;100;1610496000;3;756.68
8;200;1663545600;3;287.72
10;200;1622505600;0;761.08
4;300;1640995200;1;254.98
10;300;1586304000;2;713.91
7;200;1600560000;0;644.07
1;200;1651536000;0;252.68
8;100;1658188800;3;539.7
7;100;1660003200;0;743.88
0;300;1637798400;2;126.19
5;300;1644451200;3;435.72
2;200;1585785600;1;374.21
1;100;1584057600;0;579.27
0;100;1647129600;1;995.88
4;300;1657670400;1;534.83
5;200;1647302400;0;370.06
8;300;1631664000;1;159.56
4;100;1615507200;0;81.76
6;200;1585180800;0;784.61
9;100;1625616000;2;19.53
1;200;1661299200;3;380.36
4;200;1658102400;0;569.52
4;200;1631059200;1;586.75
3;300;1650067200;2;444.8
0;100;1655769600;2;359.33
1;100;1659657600;3;796.21
5;100;1647907200;1;978.69
0;100;1658793600;1;252.01
7;200;1593648000;1;751.98
2;300;1633824000;3;238.06
1;300;1599609600;1;626.79
1;300;1648771200;1;457.87
9;200;1628035200;2;164.52
3;100;1615420800;3;101.86
2;300;1629763200;1;939.96
6;100;1603584000;2;558.87
10;300;1662854400;0;191.04
10;100;1608163200;2;75.55
2;300;1600473600;3;175.74
0;200;1591660800;0;193.88
4;200;1588550400;0;880.87
5;300;1622678400;0;689.41
1;200;1612656000;2;157.13
7;100;1647216000;2;40.44
2;200;1625356800;2;709.02
4;300;1618790400;3;688.27
9;200;1626566400;3;185.65
6;100;1650326400;3;788.93
4;100;1597276800;1;754.71
7;200;1628035200;3;90.25
2;200;1652572800;0;269.18
3;200;1627430400;3;416.31
10;200;1613433600;3;456.06
9;200;1622505600;1;415.99
0;300;1626220800;2;116.51
3;200;1635120000;1;720.12
9;100;1581206400;0;935.01
8;200;1650412800;2;605.17
8;300;1613606400;1;994.66
8;300;1615939200;1;400.95
4;200;1591488000;3;824.29
0;100;1642291200;3;607.11
0;200;1586736000;0;364.96
3;300;1647734400;3;870.75
1;100;1644624000;2;622.43
4;100;1586131200;3;450.55
0;200;1658361600;3;849.93
5;100;1578009600;0;104.15
0;200;1579910400;0;906.87
4;100;1601424000;0;336.9
10;200;1627344000;1;308.83
0;100;1646697600;0;367.24
6;100;1638403200;0;700.86
0;200;1614124800;2;536.71
5;300;1614124800;3;102.57
1;300;1579392000;1;461.88
4;100;1617926400;2;683.19
0;300;1610323200;3;609.17
8;200;1635292800;1;446.67
3;100;1644796800;2;691.81
3;200;1624492800;1;760.23
9;300;1662768000;2;289.56
3;100;1606780800;1;898.26
9;200;1658707200;0;920.44
0;100;1651190400;3;506.49
0;300;1659916800;3;718.7
7;100;1628208000;1;214.46
6;200;1645228800;1;596.8
2;200;1616371200;2;531.72
2;200;1622851200;2;502.41
4;300;1622764800;3;255.52
8;300;1633824000;0;992.85
0;200;1612483200;2;583.67
10;200;1601510400;1;234.67
8;200;1630454400;0;659.2
9;300;1645056000;2;17.89
7;300;1646006400;2;422.79
5;300;1609632000;0;802.87
8;200;1637020800;2;735.65
9;300;1594684800;2;683.57
9;100;1652486400;1;226.28
10;200;1648425600;2;866.94
0;300;1642550400;1;722.9
2;300;1659657600;3;594.28
10;200;1584662400;2;278.14
3;300;1612656000;3;527.33
3;200;1639094400;2;792.09
4;200;1644796800;3;895.53
5;300;1604966400;2;907.23
7;100;1648252800;2;58.16
7;300;1660348800;3;896.91
10;100;1602979200;2;449.33
2;100;1605830400;3;787.61
7;100;1633219200;3;720.63
9;300;1657324800;0;228.14
7;300;1656979200;3;490.04
4;100;1585526400;0;240.15
1;200;1584835200;2;6.89
4;100;1658880000;1;719.49
0;200;1602892800;2;595.6
9;200;1626825600;2;236.81
6;200;1659657600;0;331.45
8;100;1591833600;0;952.07
2;100;1624579200;0;394.39
1;200;1636329600;3;506.02
0;100;1587859200;3;251.28
2;300;1586217600;3;505.51
1;100;1636848000;1;144.34
10;200;1640649600;2;23.09
8;100;1587945600;2;902.35
8;100;1599436800;1;649.09
8;100;1630454400;2;616.73
1;200;1659830400;1;276.7
10;300;1605657600;0;353.11
3;300;1653868800;0;79.1
1;300;1609372800;2;796.4
10;100;1578009600;0;714.54
10;200;1633737600;3;695.62
8;200;1597104000;1;234.7
8;300;1655769600;2;562.85
6;100;1588032000;2;994.53
2;100;1600905600;1;237.04
6;300;1585094400;1;423.08
1;200;1623024000;2;177.32
3;100;1646697600;0;428.05
7;200;1584057600;1;509.13
7;200;1596844800;2;786.75
8;200;1589760000;2;835.12
2;200;1578009600;2;781.25
8;100;1626912000;2;462.53
8;300;1653696000;1;636.91
1;300;1624406400;1;217.26
5;100;1614384000;0;29.05
6;200;1606089600;1;149.55
4;200;1643846400;3;866.04
4;200;1639008000;2;807.35
10;200;1646006400;0;244.18
3;100;1591056000;0;845.25
7;300;1584576000;3;140.4
1;100;1622937600;1;738.48
6;300;1636502400;2;965.74
4;100;1662163200;1;351.51
0;200;1629676800;0;20.54
7;200;1596585600;0;123.28
4;100;1625184000;1;531.15
5;200;1602892800;3;386.75
5;300;1614902400;3;22.47
3;100;1649548800;2;186.22
7;100;1605052800;0;966.69
0;200;1655078400;0;576.49
5;300;1622592000;2;137.64
3;100;1598832000;3;375.68
8;200;1607472000;3;629.83
8;100;1659052800;0;137.07
7;100;1654300800;3;63.49
5;100;1663286400;1;239.47
2;300;1610928000;1;941.07
7;200;1584662400;2;629.91
10;300;1642636800;1;956.04
0;200;1585526400;0;876.19
5;200;1628467200;0;489.76
7;300;1617667200;1;790.03
9;200;1585353600;1;120.3
6;100;1583712000;1;270.44
3;300;1613347200;1;203.56
4;100;1596758400;3;42.02
2;300;1655942400;2;888.72
4;200;1634601600;2;342.8
7;100;1641513600;1;263.21
0;300;1616544000;2;530.17
9;100;1658707200;3;109.62
5;100;1644710400;2;842.57
0;100;1613692800;3;298.45
9;100;1635379200;0;6.45
6;300;1595894400;1;935.67
3;100;1617235200;2;700.41
9;100;1604361600;3;823.42
0;200;1650240000;0;890.1
3;300;1623715200;0;383.87
9;300;1586822400;0;665.63
7;300;1631232000;1;767.27
8;300;1625788800;1;759.33
3;300;1628380800;2;262.54
0;200;1621209600;2;762.98
5;100;1600300800;0;393.53
7;300;1597536000;1;973.51
9;200;1662768000;3;77.8
1;300;1628812800;3;143.58
5;200;1631664000;1;953.43
8;100;1594339200;2;888.21
0;200;1635292800;1;544.59
3;300;1645228800;0;682.88
4;100;1598659200;2;103.57
0;300;1610841600;0;999.53
4;300;1650758400;2;444.48
9;200;1624665600;0;83.62
5;200;1624060800;3;203.53
6;200;1595894400;3;563.28
10;300;1656633600;2;299.53
10;200;1637798400;1;350.56
0;200;1659916800;1;860.64
9;100;1589846400;1;612.67
8;200;1616025600;3;290.09
3;100;1600041600;1;879.25
4;300;1644364800;2;219.57
1;300;1620777600;3;648.66
4;300;1601424000;2;304.76
3;300;1604707200;2;703.24
9;100;1581033600;0;872.87
4;100;1586995200;1;808.5
9;300;1608163200;1;510.37
4;100;1663977600;0;408.76
4;200;1592611200;1;61.11
2;100;1638403200;3;326.27
7;200;1660262400;0;479.35
8;300;1657929600;2;796.23
1;200;1606694400;0;197.09
4;100;1643932800;3;213.49
5;300;1606953600;1;171.34
7;300;1625097600;3;206.73
1;300;1615593600;0;663.9
6;200;1590192000;1;988.89
2;300;1638230400;2;108.59
3;200;1601683200;3;243.32
3;300;1654819200;2;260.79
9;300;1641513600;1;918.97
3;100;1654560000;3;329.68
6;300;1652745600;3;479.1
4;100;1589500800;3;777.5
4;200;1637539200;3;250.5
5;100;1605571200;3;119.21
8;300;1644364800;3;888.76
5;300;1633046400;1;848.31
8;300;1604707200;3;517.15
6;100;1650758400;3;395.81
3;200;1626307200;2;766.08
7;100;1641859200;2;126.84
10;200;1632614400;0;763.86
4;300;1586044800;1;219.52
6;300;1640822400;1;371.01
5;100;1583539200;2;847.26
6;200;1657497600;1;475.28
3;200;1631491200;0;89.22
10;100;1613779200;2;831.2
2;200;1629331200;2;717.19
0;100;1608249600;2;343.48
3;100;1635292800;3;541.6
3;200;1625875200;1;968.59
8;300;1646784000;2;299.76
7;100;1579824000;2;853.87
2;300;1646870400;3;339.37
7;100;1595635200;3;130.73
7;200;1630281600;1;282.61
1;200;1660262400;1;856.81
10;300;1661385600;3;491.56
7;100;1641340800;1;202.58
5;300;1604275200;3;302.28
0;300;1606521600;3;105.46
2;300;1588809600;2;571.2
10;100;1649980800;1;513.0
2;100;1618099200;3;760.33
3;200;1607990400;2;295.31
3;100;1628899200;2;258.0
10;100;1646784000;0;58.54
8;100;1640044800;0;870.88
2;100;1647388800;1;602.7
8;100;1656979200;2;888.29
10;200;1623024000;1;556.85
7;300;1582588800;0;320.5
4;300;1589587200;1;565.86
2;100;1588982400;2;476.35
3;300;1591747200;3;538.17
4;200;1604188800;2;812.74
7;100;1581638400;1;629.1
1;300;1603584000;3;806.39
9;100;1611446400;3;368.01
1;300;1663632000;0;685.79
8;300;1601942400;2;659.65
2;100;1605398400;3;527.91
6;200;1648252800;1;101.09
10;100;1585699200;3;979.57
8;200;1628121600;2;990.02
7;200;1639180800;1;224.16
6;100;1613520000;1;87.02
4;100;1592438400;0;833.49
0;200;1608336000;1;272.48
1;200;1633305600;2;90.9
7;300;1660176000;2;505.29
3;300;1653264000;2;720.11
10;100;1626998400;3;58.16
2;200;1632960000;0;131.59
9;100;1582243200;3;630.81
3;200;1610928000;2;750.11
3;200;1627257600;2;539.95
0;100;1617408000;2;851.01
0;300;1618617600;0;51.81
10;200;1664150400;3;877.57
0;100;1609632000;1;291.83
2;300;1658966400;1;835.37
8;100;1641254400;3;200.96
10;100;1627430400;3;850.92
8;100;1586476800;3;950.41
0;100;1645056000;3;318.32
4;100;1607472000;1;518.9
3;200;1597968000;2;128.01
10;300;1582934400;2;694.97
1;200;1636502400;0;288.93
4;300;1617667200;1;127.5
6;100;1646006400;3;433.31
0;200;1607299200;2;410.51
0;200;1628467200;3;380.4
0;300;1616112000;3;605.25
9;100;1623024000;0;724.19
7;200;1601164800;1;91.24
3;100;1653350400;3;294.45
3;100;1655164800;1;550.1
0;300;1613088000;2;568.86
8;300;1617926400;1;333.41
9;300;1644796800;1;26.83
0;100;1621728000;2;377.19
10;100;1605225600;2;919.36
0;200;1654387200;2;150.59
2;300;1644105600;1;524.84
9;300;1656892800;2;387.81
7;100;1578096000;3;793.23
3;200;1639699200;1;536.7
0;300;1645142400;0;847.24
9;100;1596672000;3;144.03
2;200;1609027200;3;761.06
6;100;1623974400;1;169.0
5;200;1625443200;2;841.93
8;300;1632009600;0;748.39
4;300;1588636800;0;645.79
5;200;1637539200;0;190.69
4;100;1580601600;3;935.6
3;200;1614556800;3;696.25
3;200;1640131200;0;978.91
9;200;1654732800;1;393.98
10;200;1652400000;2;808.49
8;200;1659139200;1;548.38
5;300;1620432000;3;74.44
6;100;1614384000;2;559.7
0;300;1596240000;0;760.43
4;300;1596585600;0;617.09
3;200;1591833600;2;644.8
5;100;1579305600;3;635.74
1;200;1640563200;3;615.83
7;100;1650758400;3;270.16
6;300;1632873600;2;226.04
5;100;1636416000;0;479.89
1;300;1629244800;1;949.38
4;100;1591574400;1;268.4
3;100;1660176000;3;865.13
7;100;1654128000;0;9.5
7;100;1633046400;1;377.87
8;200;1646438400;3;820.16
8;200;1581984000;3;273.01
3;300;1599523200;0;278.0
3;100;1610064000;1;369.48
8;100;1593820800;2;614.91
3;100;1642636800;1;113.69
5;100;1581379200;3;474.12
9;200;1599004800;3;397.54
10;100;1606694400;2;401.42
6;100;1615075200;1;410.64
6;300;1638835200;3;83.49
2;300;1593820800;2;30.82
9;300;1647734400;1;211.43
9;300;1644105600;3;35.64
0;200;1578614400;0;842.09
1;300;1607212800;0;143.28
7;100;1597449600;1;767.91
7;200;1628640000;3;565.92
6;200;1583366400;3;645.84
1;300;1614297600;2;891.77
5;300;1624233600;0;450.53
9;300;1649462400;1;139.49
1;200;1617235200;1;58.66
3;100;1615334400;1;282.46
9;200;1611014400;1;582.33
8;100;1607385600;0;570.44
1;200;1584576000;1;834.29
5;300;1658534400;1;614.04
1;200;1582243200;2;921.12
3;200;1639180800;1;459.84
8;100;1609632000;1;944.72
4;100;1580342400;1;260.91
3;300;1647129600;0;397.45
6;200;1652832000;1;410.78
9;200;1603411200;3;976.88
0;300;1642032000;2;297.67
8;200;1627171200;0;225.89
7;100;1663632000;2;363.72
9;300;1610582400;1;163.7
2;300;1579737600;0;91.49
5;200;1577836800;2;256.21
3;100;1618617600;3;800.62
9;300;1591228800;3;421.01
4;200;1608681600;1;850.33
2;100;1607990400;3;38.54
5;200;1639180800;1;677.43
5;200;1617321600;1;149.99
9;100;1657843200;2;871.79
3;100;1615507200;0;204.35
3;300;1628294400;0;935.13
0;200;1607126400;3;614.16
2;200;1632441600;1;744.86
7;300;1629504000;0;848.19
5;300;1663372800;2;638.34
5;300;1663804800;0;915.46
10;100;1579564800;3;235.25
9;100;1635984000;2;467.14
6;100;1646265600;3;373.98
3;300;1631491200;3;919.61
0;200;1661558400;1;287.88
4;200;1604102400;1;146.92
7;300;1598054400;0;166.52
7;300;1661817600;0;731.32
2;200;1618531200;0;255.87
2;300;1657152000;3;529.68
5;200;1609372800;2;6.38
10;300;1581465600;1;335.87
1;100;1640995200;0;805.09
2;200;1582848000;1;727.76
2;200;1578182400;0;383.08
2;200;1588032000;1;86.52
5;100;1621382400;1;430.0
8;200;1649894400;2;822.4
2;100;1589760000;1;902.23
7;200;1619308800;0;859.69
9;300;1600646400;2;11.74
9;200;1630022400;3;519.68
10;300;1588291200;3;30.73
8;200;1626393600;3;564.19
10;300;1582934400;0;703.28
8;300;1641600000;0;635.1
9;100;1627257600;2;648.1
3;300;1632009600;3;473.98
2;300;1605052800;3;225.47
3;100;1618358400;0;71.41
1;100;1584576000;1;750.42
7;300;1612483200;2;457.95
9;300;1642636800;0;612.15
5;100;1622592000;0;506.34
2;100;1596672000;3;789.41
9;200;1642896000;1;603.29
5;200;1633824000;3;655.86
10;100;1619222400;3;6.0
3;100;1658620800;2;690.92
10;200;1587600000;1;30.86
5;300;1633996800;1;652.17
9;300;1627862400;0;508.17
2;300;1587600000;2;157.92
5;300;1597708800;2;597.51
4;200;1614124800;2;808.24
3;200;1605484800;1;751.25
3;200;1648598400;2;714.09
6;300;1638057600;2;384.35
2;300;1645228800;1;92.91
3;100;1662940800;0;671.25
10;100;1651449600;1;233.21
9;100;1585785600;0;293.59
4;200;1594080000;2;313.01
3;200;1652486400;0;83.91
0;200;1582329600;0;158.88
4;200;1642204800;3;5.35
5;300;1619049600;0;25.53
2;300;1584057600;0;738.43
1;200;1620432000;0;316.07
2;200;1650326400;2;727.24
5;100;1634083200;0;673.06
3;300;1655164800;0;111.2
3;100;1587600000;0;874.17
0;100;1592265600;0;845.41
9;300;1593388800;1;943.66
4;200;1660694400;3;120.37
8;300;1627862400;1;997.7
1;100;1654560000;3;668.54
6;300;1599091200;1;618.52
9;300;1604275200;0;532.91
0;200;1661126400;1;392.01
7;100;1602720000;3;254.03
7;200;1590969600;0;294.45
5;300;1608249600;0;3.16
1;300;1594771200;0;262.64
5;300;1651881600;2;695.58
1;200;1630886400;0;96.27
6;200;1623110400;3;732.34
6;200;1622678400;1;516.09
0;300;1598659200;2;743.31
3;100;1620259200;1;981.24
3;300;1630972800;2;325.35
0;200;1634256000;3;485.22
5;300;1634601600;3;793.45
5;300;1645401600;0;161.56
3;100;1589846400;1;446.67
3;300;1641945600;3;274.31
5;200;1659139200;2;841.14
5;300;1653350400;0;975.94
9;100;1616112000;0;326.51
6;200;1663459200;2;567.66
1;200;1639526400;2;183.09
6;200;1652572800;3;208.75
8;100;1641686400;2;654.81
9;100;1626652800;0;269.82
0;300;1644105600;1;60.41
8;200;1659139200;1;193.34
2;200;1624838400;2;409.68
1;200;1657324800;1;688.64
5;100;1630713600;3;939.51
0;200;1635033600;2;105.33
10;300;1597363200;2;200.37
2;100;1612742400;3;442.1
6;200;1647820800;1;102.7
5;200;1628294400;3;710.79
6;200;1603929600;0;18.39
7;300;1658793600;1;917.68
2;100;1584230400;1;805.86
5;200;1663891200;3;839.52
8;100;1613865600;2;809.56
1;300;1628899200;1;92.69
1;200;1661299200;2;296.88
10;300;1595203200;3;606.27
7;300;1585612800;1;6.26
2;200;1646352000;2;9.03
4;300;1660435200;3;89.56
3;200;1649289600;0;888.57
2;100;1630540800;1;264.86
1;100;1607040000;3;953.76
5;300;1584576000;1;654.89
3;100;1643846400;1;275.25
2;200;1658880000;0;542.79
7;300;1630627200;0;665.12
3;300;1628640000;3;911.94
6;100;1585094400;3;902.88
7;100;1599523200;2;397.44
